03/06/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58183.90247709	2.14301177	1.12694014	4.36312999
58183.90248904	2.72468936	1.72675296	4.34499476
58183.90250099	1.79375675	1.40289054	3.73792457
58183.90251291	2.68359179	1.75646036	4.27418979
58183.90252486	3.18799136	2.24732726	4.28772246
58183.90253679	3.00973465	2.26603811	4.09075490
58183.90254873	3.20808943	2.30976024	4.24538755
58183.90256067	2.52866804	1.42905600	4.44667040
58183.90257261	2.93537491	1.54411459	4.73831868
58183.90258454	2.63893663	1.54395905	4.44203594
58183.90259647	1.84391682	1.23456788	3.95640730
58183.90260842	2.35910879	1.57525433	4.13091282
58183.90262035	2.37009234	1.60264292	4.11450778
58183.90263229	2.31526379	1.58843663	4.07388553
58183.90264423	2.33600011	1.63748811	4.04557037
58183.90265615	2.31964464	1.51429189	4.15241111
58183.90266812	1.91271743	1.25402514	4.00575064
58183.90268005	3.24116347	2.00247695	4.58574488
58183.90269199	2.56688501	1.92828012	3.98566326
58183.90270391	1.82277313	1.58620170	3.58362978
58183.90271584	1.66399121	1.37271177	3.63833780
58183.90272777	2.21669239	1.71231387	3.85143688
58183.90273971	2.54209907	2.17399572	3.71516171
58183.90275164	2.68277007	1.96894881	4.06087962
58183.90276357	2.48445173	1.81608152	4.01542857
58183.90277552	2.39952602	1.82507422	3.92151016
58183.90278745	2.54364263	1.78616093	4.10454006
58183.90279941	1.71483106	1.51784312	3.54404631
58183.90281134	1.61533502	1.41911604	3.54327735
58183.90282330	1.42304986	1.40483018	3.36527804
58183.90283522	1.75497323	1.48143952	3.62059207
58183.90284715	1.56358638	1.62444670	3.28619804
58183.90285911	0.94444642	1.20967143	3.08183335
58183.90287105	1.08176798	1.61390797	2.81491836
58183.90288299	1.44900677	1.48838607	3.30767906
58183.90289494	1.84068386	1.80859963	3.37914259
58183.90290689	1.68796430	1.78220199	3.25282067
58183.90291884	2.18893652	2.28600438	3.24999050
58183.90293077	1.74402758	1.95346724	3.13761870
58183.90294270	1.24905869	1.30855107	3.28756598
58183.90295464	1.40297681	1.40767117	3.34236400
58183.90296657	1.67524265	1.47948507	3.54281595
58183.90297853	1.67098113	1.48573435	3.53230514
58183.90299046	1.55079895	1.48911247	3.40874484
58183.90300239	2.12776967	1.83437971	3.64044831
58183.90301434	2.32362254	1.96951181	3.70116909
58183.90302628	2.98086109	2.12786317	4.20005628
58183.90303824	3.19996494	2.21881219	4.32821111
58183.90305019	2.96871842	2.04169889	4.27407789
58183.90306214	2.48661461	1.95832885	3.87534413
58183.90307408	2.72385646	1.99738714	4.07352769
58183.90308603	2.61167169	2.13916159	3.81956847
58183.90309798	2.27738868	2.06532414	3.55912290
58183.90310993	2.74548485	1.73534425	4.35719896
58183.90312185	2.56719118	1.48401029	4.43023925
58183.90313378	2.44302777	1.50636645	4.28371968
58183.90314572	2.66285420	1.39840877	4.61150379
58183.90315766	2.34629631	1.31280883	4.38054584
58183.90316958	1.96424303	1.00463488	4.30666652
58183.90318151	2.16083924	1.25282874	4.25506886
58183.90319346	2.00609969	1.48393452	3.86922353
58183.90320539	2.01619275	1.76409713	3.59915398
58183.90321734	2.27014160	1.62560529	3.99159466
58183.90322927	2.47173498	2.04954177	3.76925156
58183.90324119	1.96797256	1.85977225	3.45525868
58183.90325312	1.86711600	1.63445231	3.57972205
58183.90326507	2.39557511	2.06995130	3.67268217
58183.90327701	2.49453879	1.71685432	4.12474283
58183.90328895	2.08884851	1.65570953	3.78019734
58183.90330088	2.22330002	1.30529653	4.26506185
58183.90331280	1.91960649	1.32585886	3.94080599
58183.90332473	2.16868784	1.21945949	4.29628671
58183.90333667	2.53333407	1.87742518	4.00296725
58183.90334860	3.46587636	2.10698309	4.70595163
58183.90336053	3.92044850	2.46576156	4.80174530
58183.90337246	3.45909946	2.05267052	4.75348730
58183.90338441	2.34429390	1.70677830	3.98457396
58183.90339634	2.57813534	1.61487011	4.31032360
58183.90340829	2.34361867	1.55282602	4.13785101
58183.90342024	2.41501602	1.65187707	4.11019731
58183.90343218	2.78747412	2.18745105	3.94708144
58183.90344411	2.65403869	2.37605166	3.62504539
58183.90345605	1.98088752	2.01844011	3.30950578
58183.90346798	2.17082272	1.76192615	3.75595493
58183.90347992	2.83632930	1.74045724	4.44293042
58183.90349186	2.67436803	1.84887300	4.17255340
58183.90350379	2.62229405	1.32622701	4.64312541
58183.90351573	2.16617291	1.04495138	4.46827989
58183.90352768	2.77024794	1.82237728	4.29492902
58183.90353961	2.98729805	1.79142508	4.54293133
58183.90355154	2.95489279	1.77564478	4.52630637
58183.90356348	2.12897311	1.27957371	4.19645776
58183.90357543	2.07910575	1.00493389	4.42123023
58183.90358737	2.16186254	0.91178556	4.59713534
58183.90359930	2.05772151	1.22111652	4.18366335
58183.90361124	1.93426027	1.02335614	4.25796249
58183.90362320	1.68126905	1.31902659	3.70930082
58183.90363513	2.16960380	1.73183431	3.78482786
58183.90364708	2.11318734	1.88118073	3.57906497
58183.90365902	1.93710617	2.12167966	3.16248487
58183.90367098	1.83177355	1.86869778	3.31013413
58183.90368291	1.65836683	1.68845548	3.31696971
58183.90369486	1.41644049	1.44346667	3.32003219
58183.90370680	1.89294960	1.40054045	3.83946751
58183.90371873	1.98678797	1.56093398	3.77291235
58183.90373067	2.37107554	1.76898683	3.94914707
58183.90374260	1.60206241	1.31784061	3.63128016
58183.90375453	1.81591267	1.51211788	3.65085315
58183.90376648	2.09230571	1.83792412	3.60143994
58183.90377841	2.31604789	2.36209063	3.30101562
58183.90379035	1.77297418	1.90433416	3.21569839
58183.90380232	1.73779053	1.98473820	3.10011068
58183.90381426	1.76475176	1.93707422	3.17473591
58183.90382619	1.96153709	2.03696867	3.27162679
58183.90383815	1.56115373	1.39744500	3.51076709
58183.90385011	1.92719888	1.85395811	3.42029913
58183.90386205	2.06130603	1.83545604	3.57290836
58183.90387398	1.52361936	1.28344831	3.58722941
58183.90388590	1.88178996	1.66215333	3.56669500
58183.90389784	1.85502224	1.35091440	3.85116620
58183.90390978	1.46622806	1.25050031	3.56278611
58183.90392170	1.92075721	1.35439930	3.91341627
58183.90393365	2.49181505	1.64003279	4.19884062
58183.90394559	2.23267426	1.73773229	3.84200033
58183.90395752	2.45095864	1.57536058	4.22265641
58183.90396946	2.45850468	1.69508651	4.11047653
58183.90398139	2.16168806	1.83876452	3.66998190
58183.90399332	2.13783623	1.59836222	3.88653237
58183.90400526	1.71522428	1.01846710	4.04381553
58183.90401719	2.94513922	1.80019472	4.49200286
58183.90402912	2.52767650	1.52994443	4.34479044
58183.90404108	3.14062648	2.56036058	3.92732427
58183.90405302	2.01783938	1.38303806	3.98185968
58183.90406497	1.75767167	1.25092732	3.85380271
58183.90407692	1.75047233	1.46444741	3.63308328
58183.90408886	1.90326884	1.61868643	3.63164077
58183.90410079	1.59104585	1.24882260	3.68928161
58183.90411272	2.62487338	2.04337556	3.92855618
58183.90412467	1.94369354	1.64584557	3.64490633
58183.90413660	2.51212972	2.19891966	3.66026842
58183.90414853	2.19168079	1.77004576	3.76869339
58183.90416048	2.05859504	1.63879585	3.76685755
58183.90417242	2.13956944	1.41178985	4.07483795
58183.90418436	2.62343772	2.04685956	3.92363652
58183.90419630	2.75107131	2.31578603	3.78234364
58183.90420822	2.52197296	2.15881564	3.71021568
58183.90422017	2.32035537	1.91962013	3.74779360
58183.90423210	2.30904502	1.42408668	4.23201670
58183.90424404	2.53170002	1.73987050	4.13888787
58183.90425596	2.96293470	1.86436989	4.44562317
58183.90426788	2.28275465	2.01649364	3.61331937
58183.90427982	1.86348775	1.39409908	3.81644704
58183.90429176	2.20361588	1.90457049	3.64610375
58183.90430368	2.25818609	1.61149882	3.99374564
58183.90431563	2.00155073	1.63041540	3.71819369
58183.90432756	2.30305360	1.89724391	3.75286805
58183.90433949	1.98440535	1.65559733	3.67586637
58183.90435143	1.94587384	1.72590829	3.56702391
58183.90436336	2.97528358	2.46470131	3.85764064
58183.90437530	2.87601811	2.34333124	3.87974523
58183.90438724	2.93418232	2.19356330	4.08767738
58183.90439917	2.67730844	2.21692279	3.80744401
58183.90441110	2.23243696	1.85615450	3.72334082
58183.90442305	2.08286208	1.67554921	3.75437123
58183.90443498	2.16054614	1.78468884	3.72291567
58183.90444691	2.37061738	1.65944223	4.05823351
58183.90445885	2.72493667	1.56310038	4.50889465
58183.90447078	2.00612593	1.30788384	4.04530045
58183.90448272	2.28469802	1.23370872	4.39804766
58183.90449466	2.49778816	1.91666290	3.92818362
58183.90450659	2.59879304	1.84942590	4.09642550
58183.90451853	2.68327403	1.74496068	4.28537171
58183.90453047	1.91686415	1.26558108	3.99834143
58183.90454242	1.97255394	1.20548469	4.11412762
58183.90455437	2.07568140	1.49197309	3.93076667
58183.90456629	2.74252834	2.16117076	3.92841593
58183.90457825	2.22477071	1.63562804	3.93620103
58183.90459018	2.74854964	1.87192933	4.22367867
58183.90460212	1.92355249	1.72620893	3.54440193
58183.90461407	1.82691851	1.83686638	3.33711048
58183.90462601	2.39056832	2.30268010	3.43494658
58183.90463793	1.20344047	1.70601004	2.84448879
58183.90464989	1.32695924	1.71884985	2.95516776
58183.90466181	1.78879712	1.98956574	3.14628974
58183.90467373	1.66858798	1.89847219	3.11717415
58183.90468568	1.49978400	1.61375347	3.23308889
58183.90469761	2.20419642	1.91413652	3.63711826
58183.90470953	1.91845083	1.89007343	3.37543577
58183.90472145	1.49059229	1.43430403	3.40334662
58183.90473337	1.83823812	1.73193465	3.45336182
58183.90474531	1.68822277	1.38522715	3.65005398
58183.90475723	1.80352417	1.48571293	3.66486959
58183.90476915	1.88491178	1.41038603	3.82158410
58183.90478111	1.53814289	1.15659511	3.72860615
58183.90479305	2.08087609	1.44581454	3.98211991
58183.90480499	2.13396728	1.68813681	3.79288884
58183.90481694	2.10032781	1.46889681	3.97848936
58183.90482888	1.82437805	1.31804239	3.85339402
58183.90484082	1.78161653	1.21498558	3.91368932
58183.90485276	1.11892774	1.33969219	3.12629391
58183.90486468	1.48034882	1.22679723	3.60060995
58183.90487664	1.77177538	1.38467580	3.73415794
58183.90488858	2.06046646	1.42844270	3.97908212
58183.90490053	1.80883900	1.33045395	3.82544342
58183.90491245	2.15935287	1.62964734	3.87676389
58183.90492438	2.33251953	1.90726246	3.77231543
58183.90493633	3.00476296	2.54254932	3.80927200
58183.90494825	2.63606042	2.24071348	3.74240531
58183.90496018	1.93432810	1.55572165	3.72566481
58183.90497211	1.99507534	1.75774080	3.58439290
58183.90498405	1.76639568	1.41494024	3.69851380
58183.90499598	2.42043535	1.69474221	4.07275150
58183.90500791	2.51289226	1.62706348	4.23288714
58183.90501985	2.85544472	1.84072665	4.36177642
58183.90503179	2.50393078	1.44575745	4.40523169
58183.90504373	3.10795381	1.91975767	4.53525450
58183.90505567	3.12060561	1.67272950	4.79493447
58183.90506760	2.38723080	1.52238110	4.21190806
58183.90507953	2.26150453	1.77148945	3.83707344
58183.90509147	2.42419438	1.98038905	3.79086368
58183.90510340	1.95609530	1.61234822	3.69080544
58183.90511533	1.80054658	1.08562880	4.06197614
58183.90512727	1.45238779	1.11171117	3.68773499
58183.90513922	1.73740810	1.23178842	3.85267804
58183.90515114	2.32430182	1.94862240	3.72273778
58183.90516308	2.32425472	1.94817451	3.72313857
58183.90517502	2.24072425	1.67977194	3.90801066
58183.90518695	2.65992857	2.21540658	3.79158035
58183.90519887	2.48336227	1.92552635	3.90489429
58183.90521081	1.83347228	1.52496866	3.65556198
58183.90522273	2.16884204	1.81908766	3.69681274
58183.90523467	2.32562150	1.99807510	3.67460476
58183.90524662	2.03160706	1.57713914	3.80152628
58183.90525855	1.69883409	1.29806213	3.74783033
58183.90527050	2.49953539	2.12212927	3.72446448
58183.90528242	1.81829549	1.54371005	3.62164380
58183.90529436	1.99179547	1.62420604	3.71464779
58183.90530629	2.45390764	1.94534967	3.85561633
58183.90531822	2.57810674	2.22052817	3.70463693
58183.90533014	2.10386762	1.80275923	3.64816675
58183.90534209	2.46602227	1.93459063	3.87848999
58183.90535403	2.09058553	1.62583555	3.81180834
58183.90536597	2.41919985	2.05243381	3.71382441
58183.90537793	2.82382731	2.37001992	3.80086575
58183.90538986	2.70749452	1.92405636	4.13049653
58183.90540179	2.08479040	1.65826584	3.77358292
58183.90541374	2.47880056	1.85758960	3.96826932
58183.90542568	2.22016658	1.39544105	4.17178389
58183.90543764	2.92216916	1.64634680	4.62288073
58183.90544957	3.13008237	2.32780175	4.14933898
58183.90546149	2.81433488	2.38286260	3.77853064
58183.90547344	2.81901816	2.13092317	4.03515336
58183.90548539	2.66026443	1.99307232	4.01425047
58183.90549731	2.38522931	1.66149745	4.07079022
58183.90550925	2.23893104	1.41594114	4.17004826
58183.90552118	1.81712874	1.63491339	3.52927371
58183.90553312	2.02221181	1.56653180	3.80273837
58183.90554507	1.83486112	1.48333673	3.69858275
58183.90555700	2.47695154	1.78472058	4.03928931
58183.90556893	2.35819021	1.99978823	3.70546034
58183.90558087	NaN	NaN	NaN
58183.90559282	2.36349542	1.94471569	3.76583809
58183.90560475	NaN	NaN	NaN
58183.90561668	NaN	NaN	NaN
58183.90562863	2.21499824	1.85987008	3.70218652
58183.90564059	2.78807142	2.12823075	4.00689903
58183.90565254	2.24143099	2.14542985	3.44305951
58183.90566449	2.71169188	2.00275287	4.05599737
58183.90567641	3.14916375	2.22964787	4.26657424
58183.90568835	2.59536260	1.65843350	4.28398746
58183.90570030	2.74176904	1.99655841	4.09226899
58183.90571223	2.94256073	1.86448706	4.42513203
58183.90572417	2.80855871	1.67778882	4.47782825
58183.90573613	2.67642816	1.60125438	4.42223214
58183.90574806	2.96049031	1.78160633	4.52594234
58183.90576001	2.57615115	2.01416664	3.90904287
58183.90577194	2.23221352	1.57472963	4.00454225
58183.90578387	2.44162831	1.48811219	4.30057448
58183.90579581	2.35951048	1.38784454	4.31872430
58183.90580776	2.65029850	1.50481138	4.49254549
58183.90581971	2.04028523	1.00921384	4.37812975
58183.90583163	2.42724711	1.17437736	4.59992812
58183.90584358	2.72318336	1.35985438	4.71038734
58183.90585553	2.40802642	1.26916147	4.48592332
58183.90586746	2.50575588	1.06109452	4.79171972
58183.90587941	2.25356306	1.14374766	4.45687376
58183.90589133	2.77730545	1.60425544	4.52010837
58183.90590326	2.59999739	1.56967073	4.37738502
58183.90591518	2.38803803	1.48776517	4.24733123
58183.90592713	1.99776434	1.16934405	4.17547865
58183.90593906	1.63555437	1.04032744	3.94228529
58183.90595099	1.93676013	1.74767077	3.53614773
58183.90596293	1.79474190	1.38332736	3.75847290
58183.90597487	2.51231067	1.72152033	4.13784871
58183.90598680	2.72469700	1.53459744	4.53715793
58183.90599874	3.25554310	1.66329261	4.93930885
58183.90601067	NaN	NaN	NaN
58183.90602261	2.43695362	1.39142500	4.39258698
58183.90603455	3.02000880	1.92260937	4.44445779
58183.90604648	2.90660731	1.77961815	4.47404753
58183.90605847	2.77812265	1.75548312	4.36969789
58183.90607039	2.21400132	1.37651638	4.18454331
58183.90608232	3.13385398	2.03711348	4.44379886
58183.90609427	3.38835684	2.22880598	4.50660922
58183.90610621	3.55308191	2.10453354	4.79560673
58183.90611816	3.00009878	1.88042087	4.46673628
58183.90613010	2.87830503	1.75188802	4.47347538
58183.90614206	3.32152294	2.31302086	4.35556044
58183.90615400	3.59634877	2.49658083	4.44682630
58183.90616594	2.92152045	1.90389063	4.36468819
58183.90617789	2.34767504	1.50705096	4.18768244
58183.90618984	2.37230628	1.67477353	4.04459111
58183.90620176	1.14059695	1.13649700	3.35115832
58183.90621372	1.42722737	1.27101663	3.50326909
58183.90622565	1.46256906	1.24173446	3.56789296
58183.90623758	1.95501116	1.49145759	3.81061193
58183.90624952	2.18265841	1.55644281	3.97327396
58183.90626146	2.06990971	1.25293268	4.16403538
58183.90627339	2.45948999	1.81160055	3.99494780
58183.90628533	2.45659789	2.09618978	3.70746647
58183.90629726	1.55426426	1.59675428	3.30456834
58183.90630920	2.73104831	2.12756904	3.95053763
58183.90632114	2.35459750	1.87547678	3.82617908
58183.90633307	2.37633834	1.51174270	4.21165401
58183.90634500	2.55509557	1.94210617	3.96004776
58183.90635695	3.06241232	2.15714238	4.25232830
58183.90636888	2.64052612	1.93850513	4.04907936
58183.90638081	2.91285434	1.81076633	4.44914637
58183.90639275	2.55006537	1.74475517	4.15236855
58183.90640469	3.02028179	1.71915757	4.64818258
58183.90641663	2.43009769	1.68622420	4.09093186
58183.90642856	3.08961869	2.00347018	4.43320687
58183.90644050	2.33241106	1.75958842	3.91988100
58183.90645244	2.89249139	1.85949924	4.38005051
58183.90646437	3.09983223	1.90625364	4.54063695
58183.90647630	NaN	NaN	NaN
58183.90648825	2.25089827	1.66260986	3.93534677
58183.90650018	NaN	NaN	NaN
58183.90651211	1.89563408	1.44583522	3.79685722
58183.90652405	1.96734380	1.56010869	3.75429347
58183.90653598	1.79826217	1.58454148	3.56077906
58183.90654791	1.98596470	1.76911568	3.56390738
58183.90655986	1.85207634	1.90144278	3.29769192
58183.90657179	1.72713707	1.79795466	3.27624078
58183.90658372	1.78321380	2.14033597	2.98993619
58183.90659566	1.42851022	1.82427188	2.95129671
58183.90660759	1.81109852	2.05575606	3.10240082
58183.90661954	2.04597651	2.05478270	3.33825217
58183.90663147	1.70980818	1.62196477	3.43490177
58183.90664341	1.95786119	1.89655309	3.40836646
58183.90665537	1.68345476	1.76543710	3.26507602
58183.90666730	1.98962371	1.57926538	3.75741669
58183.90667924	2.87277602	2.08433969	4.13549469
58183.90669119	2.73893810	2.09882719	3.98716927
58183.90670312	1.90328048	1.93641821	3.31392063
58183.90671507	1.89189186	1.73797374	3.50097648
58183.90672702	1.97419748	1.67366837	3.64758747
58183.90673895	2.14286495	1.80238816	3.68753515
58183.90675091	2.17392064	1.94134547	3.57963353
58183.90676283	1.44892646	1.32315003	3.47283479
58183.90677476	2.06476633	1.61034459	3.80148010
58183.90678671	2.15069731	1.93709389	3.56066177
58183.90679866	1.19914881	0.87423241	3.67197476
58183.90681058	1.25847603	1.12146308	3.48407132
58183.90682250	2.03351045	1.69077085	3.68979796
58183.90683443	1.72057388	1.35538161	3.71225063
58183.90684638	1.85010972	1.58565629	3.61151180
58183.90685832	1.60065711	1.42740300	3.52031248
58183.90687028	1.68918986	1.18711375	3.84913447
58183.90688222	1.54890467	1.26697597	3.62898706
58183.90689419	1.84182407	1.69597177	3.49291066
58183.90690612	2.25394482	1.64673101	3.95427217
58183.90691806	2.14893900	1.33634673	4.15965063
58183.90693002	2.52909715	1.73122196	4.14493355
58183.90694195	2.77251141	1.68151169	4.43805808
58183.90695390	2.58237303	1.36370760	4.56572379
58183.90696583	3.34700704	1.76481989	4.92924550
58183.90697776	3.22662220	2.02549807	4.54818249
58183.90698970	3.40243623	1.74724115	5.00225344
58183.90700163	3.03644392	1.61386997	4.76963231
58183.90701356	3.11977877	1.61830608	4.84853105
58183.90702551	2.71535182	1.49021486	4.57219532
58183.90703744	2.98189645	1.68533795	4.64361686
58183.90704937	3.36718139	1.81166069	4.90257907
58183.90706132	2.69212079	1.58708655	4.45209261
58183.90707325	2.80492170	1.57333116	4.57864891
58183.90708519	2.90046879	1.55614518	4.69138197
58183.90709713	2.16039930	1.08466444	4.42279323
58183.90710907	2.24182112	0.92577989	4.66309959
58183.90712103	2.22871629	1.29998167	4.27579298
58183.90713296	2.14804712	NaN	NaN
58183.90714489	2.12356967	1.04727754	4.42335048
58183.90715683	2.14140121	1.41418122	4.07427834
58183.90716877	2.24278765	1.68656410	3.90328191
58183.90718071	2.54076895	2.14259263	3.74523468
58183.90719264	1.95936129	1.72206334	3.58435631
58183.90720457	1.84509014	1.76292979	3.42921871
58183.90721653	NaN	NaN	NaN
58183.90722846	1.75034842	1.38388047	3.71352631
58183.90724039	2.07146895	1.42641946	3.99210785
58183.90725233	2.23633185	1.51005570	4.07333450
58183.90726426	2.79354097	1.79309294	4.34750639
58183.90727619	2.04842369	1.54197344	3.85350861
58183.90728813	2.36672054	1.70677379	4.00700511
58183.90730006	2.65870210	1.82467235	4.18108811
58183.90731201	2.86918043	2.05344575	4.16279304
58183.90732396	2.68178073	1.61918886	4.40965023
58183.90733591	2.65886732	1.88071910	4.12520658
58183.90734784	2.61971781	2.26398118	3.70279500
58183.90735978	2.16834246	1.53542371	3.97997711
58183.90737173	2.64852134	1.98800888	4.00757082
58183.90738366	2.52227762	1.99328486	3.87605113
58183.90739559	2.88445410	1.97909304	4.25241942
58183.90740753	2.72317425	1.88852351	4.18170911
58183.90741948	2.68918085	1.82123688	4.21500233
58183.90743143	2.49312137	1.77409947	4.06608026
58183.90744337	2.83094435	1.96175933	4.21624338
58183.90745529	2.25159606	1.60768448	3.99096994
58183.90746722	1.84238512	1.55516394	3.63427954
58183.90747917	1.91294045	1.52714874	3.73285007
58183.90749109	2.26689342	1.91916340	3.69478838
58183.90750304	2.65120126	2.09734321	3.90091640
58183.90751498	2.36848121	2.11136184	3.60417773
58183.90752694	2.81131281	2.00032095	4.15805022
58183.90753888	2.20826936	1.56811555	3.98721218
58183.90755083	2.69678414	1.75201533	4.29182717
58183.90756278	2.78257984	1.68671554	4.44292266
58183.90757472	2.44758853	1.61500876	4.17963813
58183.90758666	1.90014570	1.63479601	3.61240804
58183.90759858	2.37014178	1.84450342	3.87269671
58183.90761053	2.03930874	1.72377642	3.66259067
58183.90762246	1.41447352	0.95043219	3.81109969
58183.90763440	1.43518814	1.17609202	3.60615448
58183.90764637	1.88577491	1.41143927	3.82139401
58183.90765832	2.09486761	1.58497707	3.85694890
58183.90767028	2.42138835	1.55024132	4.21820539
58183.90768221	2.45075343	1.78457732	4.01323446
58183.90769415	2.05523634	1.54048446	3.86181024
58183.90770608	1.64430151	1.43676853	3.55459135
58183.90771803	2.12964467	1.60606737	3.87063566
58183.90772996	2.28188364	1.72069947	3.90824253
58183.90774190	2.41757896	1.78684332	3.97779400
58183.90775385	1.90530558	1.56210061	3.69026333
58183.90776577	2.01617317	1.65549482	3.70773671
58183.90777770	2.12606408	1.37516489	4.09795755
58183.90778965	1.34230933	0.81192521	3.87744248
58183.90780159	2.25477186	1.43308766	4.16874256
58183.90781354	2.52011141	1.50153515	4.36563462
58183.90782547	2.81660791	1.68182010	4.48184618
58183.90783743	3.44324513	2.49676800	4.29353549
58183.90784936	3.49668458	2.35455262	4.48919032
58183.90786130	2.95105952	1.83034416	4.46777373
58183.90787325	2.40882346	1.66983690	4.08604492
58183.90788517	2.86811675	1.76263003	4.45254508
58183.90789713	2.95163478	1.92783566	4.37085748
58183.90790906	1.86621755	1.41742019	3.79585572
58183.90792098	2.01758226	1.24851546	4.11612516
58183.90793293	2.35049136	1.54797910	4.14957062
58183.90794486	2.81829023	2.17957601	3.98577259
58183.90795680	2.46820859	2.02346246	3.79180449
58183.90796874	2.77635707	1.91395041	4.20946502
58183.90798068	2.41634514	1.52878121	4.23462229
58183.90799260	2.17221816	1.01128196	4.50799456
58183.90800454	2.15346745	1.35826218	4.14226362
58183.90801648	2.51466744	1.18037787	4.68134793
58183.90802840	2.27242679	1.00229307	4.61719208
58183.90804035	3.00135203	1.18290612	5.16550428
58183.90805233	2.56922794	1.28490904	4.63137726
58183.90806426	2.36289259	1.27151614	4.43843481
58183.90807619	3.03090344	1.80842289	4.56953892
58183.90808815	2.79225353	1.76173978	4.37757212
58183.90810008	2.81064257	2.31051342	3.84718751
58183.90811201	2.93404833	2.33239044	3.94871625
58183.90812395	2.88737357	1.79696631	4.43746562
58183.90813589	3.26603972	1.95339076	4.65970732
58183.90814784	3.14837375	2.17750084	4.31793127
58183.90815977	3.33677008	2.42931732	4.25451112
58183.90817173	2.76484113	1.97742174	4.13447776
58183.90818366	1.83278689	1.25615963	3.92368562
58183.90819559	1.77791360	1.24966241	3.87530956
58183.90820759	1.91339247	1.67536558	3.58508526
58183.90821954	1.31706855	1.09315126	3.57097565
58183.90823147	1.62290258	1.13815344	3.83180751
58183.90824341	2.39967438	1.29014277	4.45658998
58183.90825536	2.22052760	1.54757792	4.02000804
58183.90826731	2.19580862	1.75074021	3.79212677
58183.90827923	2.22367413	1.77405203	3.79668046
58183.90829117	2.42492325	1.89746290	3.87451871
58183.90830309	2.80990006	1.77567122	4.38128719
58183.90831505	2.67086889	1.77117294	4.24675430
58183.90832697	2.17531329	1.65229212	3.87007953
58183.90833889	2.72985005	2.08475121	3.99215720
58183.90835084	2.27780264	1.74886824	3.87599277
58183.90836277	1.78535153	1.47873317	3.65367672
58183.90837469	2.76350584	1.96548743	4.14507677
58183.90838664	2.78234030	1.98333833	4.14606033
58183.90839859	3.29179732	2.23841901	4.40043667
58183.90841053	3.08814990	2.04139900	4.39380926
58183.90842247	2.86542794	1.51782416	4.69466214
58183.90843440	2.44080725	1.45224650	4.33561911
58183.90844634	3.21216585	2.23986625	4.31935796
58183.90845827	3.05439527	1.82972742	4.57172621
58183.90847021	2.85832720	1.75181128	4.45357429
58183.90848215	3.18140114	2.02566202	4.50279748
58183.90849409	3.08030710	1.88579278	4.54157268
58183.90850604	2.48676133	1.22341149	4.61040820
58183.90851797	2.31062337	1.30965194	4.34802979
58183.90852993	2.05302258	1.32822083	4.07186011
58183.90854187	2.03396007	1.17728034	4.20373809
58183.90855380	1.43956998	0.89329461	3.89333373
58183.90856575	2.85529405	1.54037935	4.66197306
58183.90857768	2.50421558	1.53459429	4.31667965
58183.90858962	2.52523027	1.46997688	4.40231175
58183.90860155	2.72426710	1.69565757	4.37566789
58183.90861349	2.01995022	1.40528743	3.96172116
58183.90862545	2.88527449	2.03909712	4.19323572
58183.90863738	2.58865094	1.75756802	4.17814129
58183.90864931	2.58022595	1.75942711	4.16785719
58183.90866126	2.70202355	1.65219786	4.39688405
58183.90867319	2.70436579	1.53547003	4.51595413
58183.90868513	3.25456861	2.06586607	4.53576091
58183.90869707	2.87467907	1.82450778	4.39722965
58183.90870901	2.35506621	1.53037954	4.17174504
58183.90872094	1.96471033	1.82797085	3.48379784
58183.90873287	2.11670323	1.75855618	3.70520542
58183.90874481	1.84157715	1.39437550	3.79426001
58183.90875675	1.89421050	1.76646944	3.47479942
58183.90876868	1.85805507	1.76547492	3.43963851
58183.90878061	2.01187543	1.68766145	3.67127235
58183.90879255	1.92104858	1.45790192	3.81020502
58183.90880451	2.37692868	1.41277826	4.31120878
58183.90881644	2.74837264	1.86978831	4.22564269
58183.90882837	2.15500008	1.80531645	3.69674199
58183.90884031	2.13535100	1.82670786	3.65570150
58183.90885223	1.62199320	1.45593983	3.51311174
58183.90886418	2.61477724	1.79017506	4.17166054
58183.90887611	2.60746959	1.57268088	4.38184707
58183.90888806	2.54212288	1.27155018	4.61763106
58183.90890000	2.46260395	1.19034725	4.61931506
58183.90891193	2.32413815	1.32351717	4.34767935
58183.90892387	2.93000554	1.87457530	4.40248860
58183.90893580	3.23873217	1.90967525	4.67611529
58183.90894773	3.32669773	1.87867931	4.79507678
58183.90895967	3.11194607	1.77885746	4.68014697
58183.90897160	2.89548373	1.83291117	4.40963093
58183.90898353	2.72007976	1.70476490	4.36237322
58183.90899545	2.86498508	1.69186831	4.52017513
58183.90900741	2.58560667	1.87610644	4.05655859
58183.90901935	2.68480567	2.15140998	3.88045405
58183.90903130	2.76194479	2.18727964	3.92172351
58183.90904324	2.79772368	1.91099201	4.23379003
58183.90905518	2.67777635	1.46956807	4.55526664
58183.90906711	2.43346055	1.33488995	4.44562895
58183.90907907	2.89606906	1.57846486	4.66466256
58183.90909102	2.93326816	2.03656704	4.24375948
58183.90910296	2.27993256	1.60066378	4.02632713
