04/03/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58211.81299324	NaN	1.73348780	NaN
58211.81300519	NaN	1.12657383	NaN
58211.81301713	NaN	1.49028300	NaN
58211.81302908	NaN	1.51478469	NaN
58211.81304102	NaN	1.66072414	NaN
58211.81305297	NaN	1.72646569	NaN
58211.81306492	NaN	1.70807577	NaN
58211.81307687	NaN	1.87822385	NaN
58211.81308882	NaN	1.83512492	NaN
58211.81310079	NaN	2.02775259	NaN
58211.81311274	NaN	1.81876320	NaN
58211.81312469	NaN	2.06617541	NaN
58211.81313663	NaN	1.97824868	NaN
58211.81314860	NaN	1.75287227	NaN
58211.81316056	NaN	1.57089741	NaN
58211.81317251	NaN	2.11712901	NaN
58211.81318446	NaN	2.03143605	NaN
58211.81319643	NaN	2.37778876	NaN
58211.81320839	NaN	NaN	NaN
58211.81322035	NaN	1.29228584	NaN
58211.81323230	NaN	0.75499818	NaN
58211.81324425	NaN	-0.14762801	NaN
58211.81325619	NaN	2.34411519	NaN
58211.81326814	NaN	NaN	NaN
58211.81328007	NaN	1.88029174	NaN
58211.81329204	NaN	2.19385467	NaN
58211.81330402	NaN	2.43331895	NaN
58211.81331598	NaN	1.55858228	NaN
58211.81332792	NaN	2.76955593	NaN
58211.81333986	NaN	2.53331228	NaN
58211.81335181	NaN	1.44020989	NaN
58211.81336377	NaN	1.67726001	NaN
58211.81337572	NaN	2.05960487	NaN
58211.81338768	NaN	1.59606404	NaN
58211.81339963	NaN	1.51904660	NaN
58211.81341158	NaN	1.22429861	NaN
58211.81342355	NaN	1.19043790	NaN
58211.81343550	NaN	1.30003290	NaN
58211.81344747	NaN	1.44190041	NaN
58211.81345943	NaN	1.68745847	NaN
58211.81347138	NaN	0.94598450	NaN
58211.81348335	NaN	1.54381262	NaN
58211.81349531	NaN	1.09519748	NaN
58211.81350725	NaN	1.57268200	NaN
58211.81351921	NaN	2.22082444	NaN
58211.81353118	NaN	1.97830471	NaN
58211.81354313	NaN	1.60432823	NaN
58211.81355506	NaN	1.76339397	NaN
58211.81356703	NaN	1.42056885	NaN
58211.81357897	NaN	1.45580676	NaN
58211.81359094	NaN	1.86382507	NaN
58211.81360289	NaN	NaN	NaN
58211.81361484	NaN	1.72207966	NaN
58211.81362678	NaN	1.62268106	NaN
58211.81363873	NaN	1.87036599	NaN
58211.81365068	NaN	NaN	NaN
58211.81366265	NaN	1.52055100	NaN
58211.81367461	NaN	1.72683994	NaN
58211.81368658	NaN	1.19189246	NaN
58211.81369852	NaN	1.11756306	NaN
58211.81371046	NaN	1.38844425	NaN
58211.81372242	NaN	1.51916317	NaN
58211.81373437	NaN	1.41626330	NaN
58211.81374631	NaN	2.54839525	NaN
58211.81375828	NaN	1.97361404	NaN
58211.81377025	NaN	1.70871423	NaN
58211.81378219	NaN	0.61847355	NaN
58211.81379415	NaN	1.80161245	NaN
58211.81380611	NaN	1.58102494	NaN
58211.81381806	NaN	1.12625176	NaN
58211.81383002	NaN	1.44153303	NaN
58211.81384198	NaN	1.36532395	NaN
58211.81385392	NaN	2.08111994	NaN
58211.81386590	NaN	1.49282706	NaN
58211.81387784	NaN	1.63765954	NaN
58211.81388979	NaN	2.22483412	NaN
58211.81390175	NaN	2.02868068	NaN
58211.81391370	NaN	1.83999676	NaN
58211.81392566	NaN	1.39069000	NaN
58211.81393762	NaN	1.17897352	NaN
58211.81394957	NaN	1.30789801	NaN
58211.81396151	NaN	1.35722672	NaN
58211.81397349	NaN	2.00029787	NaN
58211.81398545	NaN	1.91238228	NaN
58211.81399742	NaN	1.67816903	NaN
58211.81400937	NaN	1.98469848	NaN
58211.81402131	NaN	2.07947549	NaN
58211.81403325	NaN	1.69311136	NaN
58211.81404522	NaN	1.12724838	NaN
58211.81405717	NaN	1.38750729	NaN
58211.81406911	NaN	0.84006039	NaN
58211.81408107	NaN	1.65183937	NaN
58211.81409302	NaN	1.35941441	NaN
58211.81410497	NaN	1.44676656	NaN
58211.81411695	NaN	1.50030006	NaN
58211.81412889	NaN	1.62761993	NaN
58211.81414083	NaN	1.55356119	NaN
58211.81415279	NaN	1.61910837	NaN
58211.81416473	NaN	1.70426997	NaN
58211.81417667	NaN	1.33918068	NaN
58211.81418861	NaN	1.73263488	NaN
58211.81420058	NaN	1.94082177	NaN
58211.81421253	NaN	1.27401501	NaN
58211.81422447	NaN	1.86518990	NaN
58211.81423643	NaN	2.03007988	NaN
58211.81424839	NaN	1.89222321	NaN
58211.81426035	NaN	2.04571599	NaN
58211.81427231	NaN	1.90787103	NaN
58211.81428427	NaN	2.14806358	NaN
58211.81429623	NaN	2.16566320	NaN
58211.81430818	NaN	1.90859237	NaN
58211.81432013	NaN	1.97251985	NaN
58211.81433207	NaN	2.01947943	NaN
58211.81434402	NaN	2.12036576	NaN
58211.81435597	NaN	1.79729989	NaN
58211.81436792	NaN	1.58673594	NaN
58211.81437986	NaN	1.27587067	NaN
58211.81439182	NaN	1.85552357	NaN
58211.81440378	NaN	2.72881212	NaN
58211.81441574	NaN	1.09826793	NaN
58211.81442768	NaN	1.19392260	NaN
58211.81443963	NaN	1.19041836	NaN
58211.81445157	NaN	1.17440117	NaN
58211.81446353	NaN	2.20134735	NaN
58211.81447549	NaN	2.12429001	NaN
58211.81448746	NaN	2.19329152	NaN
58211.81449941	NaN	2.23225335	NaN
58211.81451137	NaN	2.12487841	NaN
58211.81452334	NaN	1.38152766	NaN
58211.81453527	NaN	2.06675212	NaN
58211.81454721	NaN	1.96950970	NaN
58211.81455916	NaN	1.87330198	NaN
58211.81457112	NaN	1.99565415	NaN
58211.81458307	NaN	1.62585922	NaN
58211.81459502	NaN	1.73835653	NaN
58211.81460695	NaN	1.58207042	NaN
58211.81461891	NaN	1.74070789	NaN
58211.81463086	NaN	1.37870198	NaN
58211.81464281	NaN	1.38776599	NaN
58211.81465478	NaN	1.93116133	NaN
58211.81466674	NaN	1.87943531	NaN
58211.81467869	NaN	1.07409050	NaN
58211.81469066	NaN	1.51103424	NaN
58211.81470261	NaN	1.70894111	NaN
58211.81471456	NaN	1.90757879	NaN
58211.81472651	NaN	2.17435858	NaN
58211.81473846	NaN	2.02718162	NaN
58211.81475042	NaN	2.05166738	NaN
58211.81476237	NaN	2.44350671	NaN
58211.81477430	NaN	1.70800098	NaN
58211.81478626	NaN	1.94124637	NaN
58211.81479824	NaN	1.22245510	NaN
58211.81481018	NaN	1.92323942	NaN
58211.81482214	NaN	1.65518604	NaN
58211.81483408	NaN	1.60728064	NaN
58211.81484603	NaN	1.53459814	NaN
58211.81485798	NaN	1.94777762	NaN
58211.81486994	NaN	1.67803622	NaN
58211.81488191	NaN	1.76454143	NaN
58211.81489385	NaN	1.17437384	NaN
58211.81490580	NaN	1.41223012	NaN
58211.81491777	NaN	1.38947353	NaN
58211.81492972	NaN	0.82648505	NaN
58211.81494166	NaN	1.37493518	NaN
58211.81495361	NaN	1.48916236	NaN
58211.81496556	NaN	1.12948933	NaN
58211.81497751	NaN	1.85634765	NaN
58211.81498945	NaN	2.27365523	NaN
58211.81500140	NaN	1.92258919	NaN
58211.81501335	NaN	1.75898506	NaN
58211.81502530	NaN	1.82802347	NaN
58211.81503725	NaN	1.38234092	NaN
58211.81504919	NaN	1.26342184	NaN
58211.81506115	NaN	1.25998928	NaN
58211.81507310	NaN	2.69848717	NaN
58211.81508505	NaN	2.51946253	NaN
58211.81509700	NaN	2.27452269	NaN
58211.81510894	NaN	1.42112877	NaN
58211.81512089	NaN	1.25400929	NaN
58211.81513284	NaN	0.88346976	NaN
58211.81514479	NaN	1.59363649	NaN
58211.81515673	NaN	1.34268303	NaN
58211.81516868	NaN	1.76087909	NaN
58211.81518063	NaN	1.70710339	NaN
58211.81519258	NaN	2.39493957	NaN
58211.81520454	NaN	1.89982757	NaN
58211.81521649	NaN	2.63166332	NaN
58211.81522844	NaN	1.82628347	NaN
58211.81524041	NaN	1.47179249	NaN
58211.81525236	NaN	1.45850691	NaN
58211.81526432	NaN	2.11592740	NaN
58211.81527628	NaN	1.20298235	NaN
58211.81528823	NaN	1.39007335	NaN
58211.81530018	NaN	1.60862853	NaN
58211.81531213	NaN	2.04736284	NaN
58211.81532409	NaN	2.05543576	NaN
58211.81533603	NaN	2.13802878	NaN
58211.81534798	NaN	1.93320622	NaN
58211.81535994	NaN	1.82819013	NaN
58211.81537188	NaN	1.59474688	NaN
58211.81538385	NaN	0.80396075	NaN
58211.81539578	NaN	0.95553837	NaN
58211.81540772	NaN	0.83370371	NaN
58211.81541966	NaN	0.88903182	NaN
58211.81543159	NaN	1.60345979	NaN
58211.81544357	NaN	1.63718898	NaN
58211.81545552	NaN	1.57824411	NaN
58211.81546748	NaN	1.60483105	NaN
58211.81547944	NaN	2.17367227	NaN
58211.81549141	NaN	2.40358082	NaN
58211.81550335	NaN	2.14402807	NaN
58211.81551529	NaN	1.97035867	NaN
58211.81552725	NaN	2.14423688	NaN
58211.81553919	NaN	2.04890329	NaN
58211.81555114	NaN	1.78357617	NaN
58211.81556309	NaN	2.04478129	NaN
58211.81557504	NaN	1.71998982	NaN
58211.81558698	NaN	2.08525744	NaN
58211.81559893	NaN	1.85239175	NaN
58211.81561091	NaN	1.60991381	NaN
58211.81562286	NaN	1.56303844	NaN
58211.81563481	NaN	1.48037121	NaN
58211.81564675	NaN	1.45265324	NaN
58211.81565871	NaN	1.63269017	NaN
58211.81567065	NaN	1.35119121	NaN
58211.81568260	NaN	1.16801249	NaN
58211.81569454	NaN	1.20991356	NaN
58211.81570651	NaN	1.19085788	NaN
58211.81571847	NaN	1.37021356	NaN
58211.81573042	NaN	1.29838691	NaN
58211.81574238	NaN	1.25583463	NaN
58211.81575433	NaN	2.05297499	NaN
58211.81576630	NaN	2.44059195	NaN
58211.81577825	NaN	2.30206378	NaN
58211.81579019	NaN	2.11246985	NaN
58211.81580215	NaN	2.27778653	NaN
58211.81581410	NaN	2.00680762	NaN
58211.81582605	NaN	1.55523585	NaN
58211.81583800	NaN	1.42574466	NaN
58211.81584995	NaN	1.66672350	NaN
58211.81586189	NaN	1.50721667	NaN
58211.81587385	NaN	1.24549647	NaN
58211.81588579	NaN	1.05517357	NaN
58211.81589777	NaN	0.97883242	NaN
58211.81590970	NaN	1.34011358	NaN
58211.81592167	NaN	1.56968982	NaN
58211.81593362	NaN	0.77194082	NaN
58211.81594556	NaN	1.12011996	NaN
58211.81595751	NaN	1.48276245	NaN
58211.81596946	NaN	1.50843621	NaN
58211.81598143	NaN	1.60804957	NaN
58211.81599338	NaN	1.87409074	NaN
58211.81600534	NaN	2.13660354	NaN
58211.81601729	NaN	2.05381755	NaN
58211.81602924	NaN	1.77905058	NaN
58211.81604119	NaN	1.61542200	NaN
58211.81605314	NaN	1.40251933	NaN
58211.81606509	NaN	1.32954348	NaN
58211.81607703	NaN	1.90003565	NaN
58211.81608898	NaN	1.93352900	NaN
58211.81610093	NaN	1.80164930	NaN
58211.81611288	NaN	1.74899733	NaN
58211.81612483	NaN	1.67120258	NaN
58211.81613679	NaN	1.99587545	NaN
58211.81614875	NaN	2.72045489	NaN
58211.81616069	NaN	1.66787497	NaN
58211.81617264	NaN	1.20944977	NaN
58211.81618459	NaN	1.08619233	NaN
58211.81619653	NaN	0.59976352	NaN
58211.81620849	NaN	3.39530651	NaN
58211.81622044	NaN	1.58697734	NaN
58211.81623240	NaN	0.79029695	NaN
58211.81624436	NaN	0.70386716	NaN
58211.81625631	NaN	0.74819540	NaN
58211.81626826	NaN	2.28881882	NaN
58211.81628021	NaN	2.31645804	NaN
58211.81629216	NaN	2.70289024	NaN
58211.81630410	NaN	2.11121705	NaN
58211.81631605	NaN	1.62153274	NaN
58211.81632803	NaN	1.68959680	NaN
58211.81633997	NaN	1.50684141	NaN
58211.81635191	NaN	1.99174557	NaN
58211.81636387	NaN	1.52548040	NaN
58211.81637584	NaN	1.41148491	NaN
58211.81638778	NaN	1.71199298	NaN
58211.81639975	NaN	1.43794892	NaN
58211.81641169	NaN	1.38331960	NaN
58211.81642367	NaN	1.01018239	NaN
58211.81643561	NaN	1.33671738	NaN
58211.81644755	NaN	1.19137860	NaN
58211.81645952	NaN	1.19443263	NaN
58211.81647146	NaN	1.52852961	NaN
58211.81648342	NaN	1.60204848	NaN
58211.81649537	NaN	1.85645020	NaN
58211.81650733	NaN	1.72734904	NaN
58211.81651927	NaN	1.58979341	NaN
58211.81653121	NaN	1.56315481	NaN
58211.81654316	NaN	1.43381586	NaN
58211.81655510	NaN	1.76116938	NaN
58211.81656706	NaN	1.59147684	NaN
58211.81657901	NaN	2.12058297	NaN
58211.81659097	NaN	2.09897579	NaN
58211.81660292	NaN	2.05214716	NaN
58211.81661490	NaN	2.18250745	NaN
58211.81662686	NaN	2.36375787	NaN
58211.81663882	NaN	2.31032597	NaN
58211.81665078	NaN	2.17809229	NaN
58211.81666272	NaN	2.18853394	NaN
58211.81667466	NaN	2.07056600	NaN
58211.81668662	NaN	2.27706475	NaN
58211.81669858	NaN	1.60014430	NaN
58211.81671054	NaN	1.73430685	NaN
58211.81672250	NaN	1.38834495	NaN
58211.81673445	NaN	1.13490882	NaN
58211.81674640	NaN	0.81216562	NaN
58211.81675835	NaN	0.83920547	NaN
58211.81677029	NaN	1.77639232	NaN
58211.81678224	NaN	2.07060525	NaN
58211.81679419	NaN	2.15872552	NaN
58211.81680616	NaN	1.87246088	NaN
58211.81681811	NaN	2.00459314	NaN
58211.81683006	NaN	1.78430983	NaN
58211.81684199	NaN	1.82781846	NaN
58211.81685396	NaN	1.48973665	NaN
58211.81686591	NaN	1.43996749	NaN
58211.81687787	NaN	1.38562601	NaN
58211.81688983	NaN	2.03656272	NaN
58211.81690177	NaN	1.90004627	NaN
58211.81691372	NaN	1.70134422	NaN
58211.81692566	NaN	1.71983586	NaN
58211.81693762	NaN	2.03951684	NaN
58211.81694958	NaN	1.94931192	NaN
58211.81696153	NaN	2.03572213	NaN
58211.81697348	NaN	1.45013348	NaN
58211.81698543	NaN	1.49564837	NaN
58211.81699739	NaN	1.73783954	NaN
58211.81700933	NaN	1.65110990	NaN
58211.81702129	NaN	1.94727786	NaN
58211.81703323	NaN	1.75136414	NaN
58211.81704518	NaN	1.50022250	NaN
58211.81705713	NaN	1.94593286	NaN
58211.81706910	NaN	1.31375522	NaN
58211.81708104	NaN	1.60873319	NaN
58211.81709299	NaN	1.86303548	NaN
58211.81710494	NaN	2.26671240	NaN
58211.81711691	NaN	1.68872035	NaN
58211.81712886	NaN	2.15805939	NaN
58211.81714080	NaN	1.33326832	NaN
58211.81715274	NaN	1.41642856	NaN
58211.81716471	NaN	1.13328178	NaN
58211.81717666	NaN	1.24092883	NaN
58211.81718861	NaN	1.24614667	NaN
58211.81720057	NaN	1.55676035	NaN
58211.81721254	NaN	2.02370168	NaN
58211.81722448	NaN	2.56679224	NaN
58211.81723644	NaN	1.68633328	NaN
58211.81724839	NaN	1.65198977	NaN
58211.81726034	NaN	1.27395828	NaN
58211.81727229	NaN	1.41761077	NaN
58211.81728424	NaN	1.82464864	NaN
58211.81729619	NaN	0.96965232	NaN
58211.81730814	NaN	2.02499475	NaN
58211.81732008	NaN	1.68653193	NaN
58211.81733203	NaN	1.39714204	NaN
58211.81734397	NaN	1.51269072	NaN
58211.81735592	NaN	1.67859812	NaN
58211.81736790	NaN	1.52637202	NaN
58211.81737984	NaN	1.57004163	NaN
58211.81739178	NaN	1.62982399	NaN
58211.81740374	NaN	1.89627677	NaN
58211.81741568	NaN	1.73609516	NaN
58211.81742763	NaN	2.02979659	NaN
58211.81743957	NaN	1.68613721	NaN
58211.81745153	NaN	1.39962270	NaN
58211.81746348	NaN	1.01718898	NaN
58211.81747544	NaN	0.96083649	NaN
58211.81748738	NaN	1.52248033	NaN
58211.81749933	NaN	1.39418747	NaN
58211.81751128	NaN	1.11295197	NaN
58211.81752323	NaN	1.15164432	NaN
58211.81753517	NaN	1.58233877	NaN
58211.81754712	NaN	1.06027324	NaN
58211.81755907	NaN	0.81295254	NaN
58211.81757102	NaN	1.18198993	NaN
58211.81758297	NaN	1.57450544	NaN
58211.81759493	NaN	1.49453774	NaN
58211.81760689	NaN	1.90499661	NaN
58211.81761886	NaN	1.95791244	NaN
58211.81763081	NaN	1.67176723	NaN
58211.81764275	NaN	1.67651106	NaN
58211.81765471	NaN	2.04019183	NaN
58211.81766668	NaN	2.34410469	NaN
58211.81767862	NaN	2.17870556	NaN
58211.81769058	NaN	1.81843821	NaN
58211.81770254	NaN	1.51406588	NaN
58211.81771451	NaN	1.15416780	NaN
58211.81772645	NaN	1.60806940	NaN
58211.81773840	NaN	1.13233189	NaN
58211.81775035	NaN	1.64283436	NaN
58211.81776233	NaN	1.77592528	NaN
58211.81777428	NaN	1.80688011	NaN
58211.81778623	NaN	1.97210038	NaN
58211.81779818	NaN	1.39039467	NaN
58211.81781013	NaN	1.78023161	NaN
58211.81782210	NaN	1.94045558	NaN
58211.81783404	NaN	1.63770130	NaN
58211.81784599	NaN	1.73355132	NaN
58211.81785795	NaN	1.64860442	NaN
58211.81786993	NaN	1.78016546	NaN
58211.81788187	NaN	1.52822930	NaN
58211.81789381	NaN	2.09938193	NaN
58211.81790576	NaN	2.18085997	NaN
58211.81791771	NaN	1.62156297	NaN
58211.81792965	NaN	2.19844304	NaN
58211.81794162	NaN	1.86136768	NaN
58211.81795356	NaN	0.68284631	NaN
58211.81796552	NaN	NaN	NaN
58211.81797745	NaN	1.95714186	NaN
58211.81798942	NaN	2.36584636	NaN
58211.81800137	NaN	1.56608054	NaN
58211.81801332	NaN	1.68300523	NaN
58211.81802527	NaN	1.78353231	NaN
58211.81803722	NaN	1.72927785	NaN
58211.81804916	NaN	1.63404762	NaN
58211.81806112	NaN	1.40317235	NaN
58211.81807305	NaN	1.72977333	NaN
58211.81808501	NaN	2.04062493	NaN
58211.81809695	NaN	1.69409174	NaN
58211.81810892	NaN	2.03987896	NaN
58211.81812087	NaN	2.03989105	NaN
58211.81813281	NaN	1.75918852	NaN
58211.81814476	NaN	2.12512278	NaN
58211.81815672	NaN	1.77587483	NaN
58211.81816869	NaN	1.23500597	NaN
58211.81818064	NaN	1.97472895	NaN
58211.81819259	NaN	1.12943333	NaN
58211.81820453	NaN	1.75236736	NaN
58211.81821649	NaN	2.02340705	NaN
58211.81822845	NaN	1.70491181	NaN
58211.81824040	NaN	1.63694678	NaN
58211.81825235	NaN	1.78252543	NaN
58211.81826429	NaN	1.78842405	NaN
58211.81827626	NaN	1.42470398	NaN
58211.81828822	NaN	1.08734965	NaN
58211.81830017	NaN	1.15815649	NaN
58211.81831211	NaN	1.26027222	NaN
58211.81832406	NaN	1.66281590	NaN
58211.81833601	NaN	1.70517443	NaN
58211.81834796	NaN	1.15369030	NaN
58211.81835991	NaN	1.13105493	NaN
58211.81837185	NaN	1.36954618	NaN
58211.81838380	NaN	1.80148404	NaN
58211.81839575	NaN	1.93745305	NaN
58211.81840769	NaN	2.04657967	NaN
58211.81841964	NaN	1.78423578	NaN
58211.81843159	NaN	1.36122755	NaN
58211.81844355	NaN	1.39929797	NaN
58211.81845549	NaN	1.80325883	NaN
58211.81846744	NaN	1.32754686	NaN
58211.81847939	NaN	1.56950813	NaN
58211.81849134	NaN	1.95127522	NaN
58211.81850329	NaN	1.77019553	NaN
58211.81851525	NaN	1.80523936	NaN
58211.81852720	NaN	1.66332312	NaN
58211.81853915	NaN	1.50664556	NaN
58211.81855110	NaN	2.04599709	NaN
58211.81856304	NaN	1.79249565	NaN
58211.81857500	NaN	1.78731184	NaN
58211.81858696	NaN	1.64196036	NaN
58211.81859891	NaN	2.11900848	NaN
58211.81861086	NaN	2.34493000	NaN
58211.81862281	NaN	2.11439744	NaN
58211.81863475	NaN	1.71705786	NaN
58211.81864671	NaN	1.57547078	NaN
58211.81865866	NaN	1.78890772	NaN
58211.81867061	NaN	1.58451102	NaN
58211.81868256	NaN	1.41173365	NaN
58211.81869451	NaN	1.68785056	NaN
58211.81870645	NaN	1.59061584	NaN
58211.81871841	NaN	1.14382440	NaN
58211.81873037	NaN	1.51475076	NaN
58211.81874234	NaN	1.40518318	NaN
58211.81875429	1.62005084	1.70774588	3.27152181
58211.81876623	2.13531947	2.08035374	3.41418257
58211.81877818	2.16209797	1.51862892	4.00268590
58211.81879013	2.32870967	1.47386151	4.21406500
58211.81880207	2.75478451	1.95542492	4.15857644
58211.81881402	2.24309982	1.85972484	3.74259183
58211.81882596	2.51464760	1.80279980	4.07106464
58211.81883790	2.28699850	1.95766803	3.68854732
58211.81884986	2.35586562	1.62282868	4.09225379
58211.81886180	2.11295645	1.71968930	3.75248400
58211.81887374	2.19286835	1.65372857	3.89835663
58211.81888570	2.23930086	1.60845552	3.99006219
58211.81889765	2.28175334	1.43786778	4.20310241
58211.81890960	3.06675648	1.98569708	4.44027625
58211.81892157	2.91587250	2.07129231	4.20379703
58211.81893351	2.08089119	1.31892340	4.12118464
58211.81894545	1.76971463	1.71351373	3.41541774
58211.81895741	NaN	2.03758522	NaN
58211.81896936	NaN	2.01424924	NaN
58211.81898130	NaN	2.08371948	NaN
58211.81899326	NaN	1.39441806	NaN
58211.81900519	NaN	1.59810059	NaN
58211.81901716	NaN	1.23913902	NaN
58211.81902912	NaN	NaN	NaN
58211.81904109	NaN	NaN	NaN
58211.81905304	NaN	1.53554011	NaN
58211.81906498	NaN	1.30421848	NaN
58211.81907696	NaN	1.47935390	NaN
58211.81908892	NaN	2.03896336	NaN
58211.81910087	NaN	1.88706179	NaN
58211.81911281	NaN	1.86317304	NaN
58211.81912476	NaN	2.26821995	NaN
58211.81913674	NaN	2.01442033	NaN
58211.81914867	NaN	2.29529711	NaN
58211.81916063	NaN	2.01731018	NaN
58211.81917257	NaN	1.92920442	NaN
58211.81918452	NaN	1.37569432	NaN
58211.81919647	NaN	1.71078997	NaN
58211.81920843	NaN	1.87644983	NaN
58211.81922040	NaN	NaN	NaN
58211.81923234	NaN	1.67562279	NaN
58211.81924430	NaN	1.47681640	NaN
58211.81925626	NaN	1.43650675	NaN
58211.81926823	NaN	1.94101891	NaN
58211.81928018	NaN	2.09024710	NaN
58211.81929215	NaN	1.38734677	NaN
58211.81930413	NaN	2.22471555	NaN
58211.81931609	NaN	1.82012038	NaN
58211.81932806	NaN	1.67155730	NaN
58211.81934003	NaN	1.79224404	NaN
58211.81935199	NaN	1.86122060	NaN
58211.81936393	NaN	1.59259283	NaN
58211.81937588	NaN	2.03627550	NaN
58211.81938783	NaN	2.16937497	NaN
58211.81939977	NaN	2.22216003	NaN
58211.81941171	NaN	1.43156242	NaN
58211.81942367	NaN	1.58076272	NaN
58211.81943562	NaN	1.46837386	NaN
58211.81944756	NaN	1.43273633	NaN
58211.81945952	NaN	1.51377676	NaN
58211.81947147	NaN	2.14828291	NaN
58211.81948344	NaN	1.70937544	NaN
58211.81949538	NaN	1.29739831	NaN
58211.81950734	NaN	1.72650033	NaN
58211.81951932	NaN	1.50352149	NaN
58211.81953128	NaN	2.03618195	NaN
58211.81954323	NaN	1.84355587	NaN
58211.81955517	NaN	1.85976641	NaN
58211.81956714	NaN	1.41504625	NaN
58211.81957910	NaN	1.15458036	NaN
58211.81959106	NaN	1.81032954	NaN
58211.81960302	NaN	1.87833842	NaN
58211.81961496	NaN	1.71041274	NaN
58211.81962692	NaN	1.69382167	NaN
58211.81963888	NaN	1.53274557	NaN
58211.81965082	NaN	1.37538562	NaN
58211.81966277	NaN	1.34727804	NaN
58211.81967473	NaN	2.20226572	NaN
58211.81968669	NaN	1.58180535	NaN
58211.81969864	NaN	1.84823614	NaN
58211.81971059	NaN	1.86804997	NaN
58211.81972254	NaN	1.79639598	NaN
58211.81973448	NaN	1.65091940	NaN
58211.81974644	NaN	1.30778384	NaN
58211.81975838	NaN	1.47370803	NaN
58211.81977032	NaN	1.70879758	NaN
58211.81978227	NaN	1.35101130	NaN
58211.81979423	NaN	1.36027444	NaN
58211.81980616	NaN	1.40913873	NaN
58211.81981813	NaN	1.56875744	NaN
58211.81983009	NaN	1.58400651	NaN
58211.81984205	NaN	1.67966438	NaN
58211.81985399	NaN	1.81109438	NaN
58211.81986594	NaN	1.50119739	NaN
58211.81987789	NaN	1.65130659	NaN
58211.81988985	NaN	1.99529417	NaN
58211.81990178	NaN	1.66925276	NaN
58211.81991375	NaN	1.85746241	NaN
58211.81992570	NaN	1.52014040	NaN
58211.81993767	NaN	1.60870574	NaN
58211.81994963	NaN	1.05284247	NaN
58211.81996160	NaN	1.85658395	NaN
58211.81997354	NaN	1.83712417	NaN
58211.81998551	NaN	2.08929061	NaN
58211.81999747	NaN	1.75916889	NaN
58211.82000944	NaN	1.53016742	NaN
58211.82002137	NaN	1.91978420	NaN
58211.82003333	NaN	1.97260183	NaN
58211.82004528	NaN	1.50524694	NaN
58211.82005724	NaN	NaN	NaN
58211.82006920	NaN	1.81903039	NaN
58211.82008116	NaN	2.03431005	NaN
58211.82009309	NaN	1.69668196	NaN
58211.82010505	NaN	1.57508870	NaN
58211.82011698	NaN	1.42934887	NaN
58211.82012895	NaN	1.85479658	NaN
58211.82014090	NaN	1.81789074	NaN
58211.82015284	NaN	1.08581516	NaN
58211.82016479	NaN	1.64817916	NaN
58211.82017674	NaN	1.50394336	NaN
58211.82018869	NaN	1.70227397	NaN
58211.82020066	NaN	1.97503883	NaN
58211.82021263	NaN	2.19289517	NaN
58211.82022457	NaN	1.23720009	NaN
58211.82023652	NaN	1.49545411	NaN
58211.82024846	NaN	2.41101422	NaN
58211.82026042	NaN	2.03684376	NaN
58211.82027236	NaN	2.01039710	NaN
58211.82028430	NaN	2.02776108	NaN
58211.82029627	NaN	1.70735982	NaN
58211.82030821	NaN	2.02692133	NaN
58211.82032016	NaN	1.56945504	NaN
58211.82033212	NaN	2.09794219	NaN
58211.82034407	NaN	2.61712258	NaN
58211.82035602	NaN	1.47199443	NaN
58211.82036799	NaN	1.42904430	NaN
58211.82037994	NaN	0.95332781	NaN
58211.82039189	NaN	1.11789487	NaN
58211.82040383	NaN	1.30783806	NaN
58211.82041578	NaN	1.64720180	NaN
58211.82042774	NaN	1.81025966	NaN
58211.82043969	NaN	2.33348467	NaN
58211.82045164	NaN	1.95263961	NaN
58211.82046360	NaN	1.62263719	NaN
58211.82047557	NaN	1.95509586	NaN
58211.82048752	NaN	2.16804115	NaN
58211.82049946	NaN	2.05705515	NaN
58211.82051141	NaN	1.68214234	NaN
58211.82052335	NaN	1.63906093	NaN
58211.82053531	NaN	1.56804273	NaN
58211.82054726	NaN	2.00730352	NaN
58211.82055922	NaN	0.71484835	NaN
58211.82057117	NaN	1.43211876	NaN
58211.82058314	NaN	1.40144585	NaN
58211.82059509	NaN	1.01478409	NaN
58211.82060705	NaN	1.49353876	NaN
58211.82061899	NaN	1.73462165	NaN
58211.82063095	NaN	1.42296365	NaN
58211.82064289	NaN	1.60115440	NaN
58211.82065483	NaN	1.40834956	NaN
58211.82066680	NaN	1.54000992	NaN
58211.82067874	NaN	1.15479514	NaN
58211.82069069	NaN	0.94833259	NaN
58211.82070264	NaN	2.23254646	NaN
58211.82071460	NaN	1.31274308	NaN
58211.82072655	NaN	1.12567196	NaN
58211.82073850	NaN	1.34441581	NaN
58211.82075046	NaN	0.97136254	NaN
58211.82076241	NaN	2.34972158	NaN
58211.82077436	NaN	1.89667035	NaN
58211.82078632	NaN	1.82284029	NaN
58211.82079826	NaN	2.61834827	NaN
58211.82081021	NaN	1.76116258	NaN
58211.82082217	NaN	1.38655948	NaN
58211.82083414	NaN	1.34978056	NaN
