Time,Frequency
61959.0,3.036581588420498e-18
61960.0,2.1266930857169668e-17
61961.0,-4.825192511308096e-17
61962.0,4.981280850530596e-17
61963.0,1.0131651059452392e-17
61964.0,1.1916202283241827e-18
61965.0,-2.7956291949615983e-18
61966.0,-3.182351141084428e-17
61967.0,-1.2980764989655073e-17
61968.0,-3.1138047999507655e-17
61969.0,-2.87609368069242e-17
61970.0,4.719418616040716e-17
61971.0,2.892328850622276e-18
61972.0,2.940638073009397e-17
61973.0,-1.6168746169976318e-18
61974.0,3.7077081945598526e-17
61975.0,2.4501363691656108e-17
61976.0,2.5940573439700497e-17
61977.0,5.629058106107083e-17
61978.0,-3.291191663749527e-17
61979.0,-6.270414134991867e-18
61980.0,-3.071152059092345e-17
61981.0,-6.320355781751787e-17
61982.0,-1.444808075728082e-17
61983.0,6.253724836925374e-17
61984.0,-1.981910989224715e-17
61985.0,3.8514635657525086e-17
61986.0,-2.940616530398311e-18
61987.0,2.7697638031943175e-17
61988.0,2.812804188071055e-17
61989.0,5.984337005455556e-17
61990.0,1.5320543603189475e-17
61991.0,3.332427822633496e-17
61992.0,1.2550362930876862e-17
61993.0,3.2421465405493644e-18
61994.0,2.734720412617184e-17
61995.0,5.106121172507867e-17
61996.0,-4.8231227221551487e-17
61997.0,6.684151044686727e-17
61998.0,-4.872715773477819e-17
61999.0,-2.785382829967402e-17
62000.0,-2.4919924426240615e-17
62001.0,3.034569967889685e-17
62002.0,-1.5295575397674395e-17
62003.0,-1.1409720969761827e-18
62004.0,5.571182259637133e-17
62005.0,1.3323553686540295e-17
62006.0,-3.069501589378183e-20
62007.0,3.2674635272343264e-17
62008.0,-3.9308150528927057e-17
62009.0,5.303611264572741e-18
62010.0,-8.668999615465927e-17
62011.0,-2.3734981278360794e-18
62012.0,2.478594969414187e-17
62013.0,-1.061747315502698e-17
62014.0,-2.9729762274666046e-17
62015.0,-3.561200187006402e-17
62016.0,-3.782141811045441e-17
62017.0,-1.4967002803370007e-17
62018.0,3.0899523523993125e-17
62019.0,-3.809004321250746e-18
62020.0,5.105397710614424e-18
62021.0,3.11942101413886e-17
62022.0,4.136332772011932e-18
62023.0,3.0453948815763117e-17
62024.0,1.3870843208792812e-17
62025.0,-5.072687374907763e-18
62026.0,-1.7130612020417363e-17
62027.0,-4.98105969778261e-17
62028.0,-2.230888872816208e-17
62029.0,3.7726434472718487e-17
62030.0,-2.6505899334280294e-17
62031.0,3.6015001614602726e-17
62032.0,-5.098366564828562e-17
62033.0,-3.715879831329167e-18
62034.0,-4.59783165917709e-17
62035.0,-9.37885191282061e-18
62036.0,3.14578872263253e-17
62037.0,-2.2620327468823768e-17
62038.0,-1.1174344940605207e-17
62039.0,1.027629777575389e-17
62040.0,-1.6759069018352236e-17
62041.0,6.568424474638747e-17
62042.0,5.064920819263043e-18
62043.0,3.794607258982885e-17
62044.0,-2.0141529850940108e-17
62045.0,-2.4602391322658905e-17
62046.0,-1.2552066705915405e-17
62047.0,-1.6707249760700793e-18
62048.0,2.881985537552604e-17
62049.0,5.3751642675850554e-17
62050.0,2.9166777747226076e-17
62051.0,1.312460678667433e-17
62052.0,-1.8294750362987767e-18
62053.0,-2.7757916738476724e-17
62054.0,3.8443279094491296e-17
62055.0,3.3391230743879624e-17
62056.0,-3.2316445136455215e-18
62057.0,-2.104755091579103e-17
62058.0,-1.0556538369976419e-17
62059.0,2.4376143045351105e-17
62060.0,-2.9978542046018105e-17
62061.0,-3.4367480829363755e-18
62062.0,1.3489231290894225e-18
62063.0,-1.0446306224986403e-17
62064.0,-2.9786316210925992e-18
62065.0,-2.9668014807700933e-17
62066.0,-5.3991074672714566e-17
62067.0,-2.573981560706285e-17
62068.0,-2.8560376294920867e-17
62069.0,4.553146365879936e-17
62070.0,3.863338129596566e-18
62071.0,-6.604497803903775e-17
62072.0,-1.3253746447460949e-17
62073.0,1.9315752502103805e-17
62074.0,6.988107828034304e-17
62075.0,3.2952937097172005e-17
62076.0,-1.1386959174298451e-17
62077.0,-3.8363812861107883e-17
62078.0,6.589247259020641e-18
62079.0,-2.9773243912804475e-17
62080.0,2.2733657336824223e-17
62081.0,6.477681084146354e-17
62082.0,-4.6831264890539825e-17
62083.0,-8.045312093312022e-18
62084.0,1.6720737136872956e-17
62085.0,-1.840916909853478e-17
62086.0,-3.774680435416209e-17
62087.0,-3.594114997789692e-18
62088.0,2.190899131749172e-17
62089.0,2.4688210550503694e-17
62090.0,-8.40994566178965e-18
62091.0,-4.2193113417558405e-17
62092.0,-2.373580696363963e-18
62093.0,-1.1482539038725417e-17
62094.0,-3.762185186716791e-17
62095.0,1.730818098056906e-17
62096.0,8.920942466396136e-17
62097.0,-1.9671048574169924e-17
62098.0,-5.748584193908972e-17
62099.0,-5.723303332056823e-18
62100.0,1.633436177577025e-17
62101.0,-9.974316351347491e-18
62102.0,-1.9999712340884094e-17
62103.0,3.424493005693801e-17
62104.0,1.256049905114154e-17
62105.0,6.882528028674141e-17
62106.0,3.838087007836167e-17
62107.0,-3.987583167745678e-17
62108.0,-5.918606321914844e-18
62109.0,2.969748976731708e-17
62110.0,-1.2919351900056792e-17
62111.0,-1.4728367439607726e-17
62112.0,-5.40505025615565e-17
62113.0,4.5314792880240845e-17
62114.0,-5.413072853267635e-18
62115.0,-4.8121677046942295e-18
62116.0,-2.6795395661576937e-17
62117.0,2.2976551907303738e-17
62118.0,1.9622919036819675e-17
62119.0,-4.548099477615159e-18
62120.0,7.442002698374015e-17
62121.0,3.67866494025162e-17
62122.0,-5.19591793509724e-18
62123.0,4.184406780403572e-17
62124.0,2.0350941141725563e-18
62125.0,-8.515899835569477e-18
62126.0,2.9252773580824595e-17
62127.0,6.420110162259576e-18
62128.0,-7.687986163385459e-17
62129.0,-1.982429942468559e-17
62130.0,-5.399641568994947e-17
62131.0,-1.0749555191125922e-17
62132.0,-4.750736064164925e-18
62133.0,1.3186438573915841e-17
62134.0,-6.672802834044374e-18
62135.0,-1.318122309912834e-17
62136.0,-3.183299133552026e-17
62137.0,1.1426496160737736e-17
62138.0,1.5900973351324977e-17
62139.0,7.17046548200244e-19
62140.0,-9.748331092442523e-18
62141.0,6.773189740092744e-18
62142.0,4.9268850317647516e-18
62143.0,8.466017742658902e-18
62144.0,3.9635923516279325e-17
62145.0,-3.011878887400377e-17
62146.0,1.5289366824104926e-17
62147.0,-3.186574021984631e-18
62148.0,-3.697622351422652e-17
62149.0,-2.5994193026550937e-17
62150.0,3.0701428442331644e-17
62151.0,6.622118319544359e-17
62152.0,7.113515859050253e-18
62153.0,1.2515145451866822e-17
62154.0,8.033498147232179e-18
62155.0,-4.41218430213112e-17
62156.0,1.75421508083133e-17
62157.0,2.6129810755535133e-17
62158.0,-1.439527504551351e-18
62159.0,-1.0578946817131274e-17
62160.0,1.5120268602504199e-18
62161.0,2.860308271800885e-17
62162.0,4.449798111531166e-17
62163.0,6.084359744719143e-17
62164.0,-1.3533865032934912e-17
62165.0,7.4429425849316e-18
62166.0,3.345617911382475e-18
62167.0,2.26891918097747e-17
62168.0,2.3572509982518924e-17
62169.0,-8.948013171577035e-18
62170.0,7.672412412536093e-17
62171.0,-1.0771193345599099e-18
62172.0,-6.512410927275991e-18
62173.0,-4.8866920809423784e-17
62174.0,-1.6910463896139583e-17
62175.0,1.6012290011835275e-17
62176.0,-3.031402871821476e-17
62177.0,1.5613794958861983e-17
62178.0,5.665664468337134e-18
62179.0,1.294171849064544e-17
62180.0,-2.4865282500537682e-17
62181.0,2.0183414696573448e-17
62182.0,4.7467390948720757e-17
62183.0,2.798256857818954e-17
62184.0,-1.488579480562957e-17
62185.0,-4.492840301902464e-18
62186.0,3.1215382336969856e-17
62187.0,1.995566551820738e-17
62188.0,7.153476945487921e-18
62189.0,1.3881595054890544e-17
62190.0,-2.109343777248523e-17
62191.0,-7.386066185167612e-17
62192.0,-2.3260264832983416e-17
62193.0,-2.4237512987298152e-17
62194.0,3.94265791849856e-17
62195.0,-1.2453525417896301e-17
62196.0,6.691309367781299e-18
62197.0,2.2118776922015994e-17
62198.0,6.700006281513417e-17
62199.0,1.7671287820706802e-17
62200.0,-6.156270685259318e-18
62201.0,2.3068977518446554e-17
62202.0,-1.9863794627274567e-17
62203.0,-2.7879744712690325e-17
62204.0,1.5097191786615033e-18
62205.0,-1.4789452494305918e-17
62206.0,3.6574525956156364e-17
62207.0,-4.038627365629075e-17
62208.0,-7.382900863153956e-18
62209.0,-3.704126649892997e-17
62210.0,-1.551097393890895e-17
62211.0,-3.6424965583580656e-17
62212.0,-2.364730444910952e-17
62213.0,-2.2944697299114248e-17
62214.0,-2.1407362562630255e-17
62215.0,2.658996449132185e-17
62216.0,4.094989296264586e-18
62217.0,3.054373578726061e-17
62218.0,3.1300079056419715e-17
62219.0,-9.62809934112513e-18
62220.0,6.5743989071561e-17
62221.0,-4.4047267858233965e-17
62222.0,-9.38619360502103e-18
62223.0,8.962395302269135e-18
62224.0,-1.749439230107456e-17
62225.0,4.6361121526883156e-17
62226.0,1.7477976111870218e-17
62227.0,2.421432869932354e-17
62228.0,-1.6945890667959996e-18
62229.0,-1.6177351334226338e-17
62230.0,-7.627333741261892e-17
62231.0,1.340487275982262e-17
62232.0,-3.1562387898869444e-17
62233.0,-2.1120737241403644e-17
62234.0,-1.0555972836275644e-19
62235.0,-3.9512508212204954e-17
62236.0,3.65044938117918e-17
62237.0,-2.700179029414635e-18
62238.0,-1.3987462455218663e-17
62239.0,-2.772137552217876e-18
62240.0,3.204339024802957e-17
62241.0,1.3686147489781247e-17
62242.0,-2.039033354734724e-17
62243.0,-5.151021504456168e-17
62244.0,2.0482653036028497e-17
62245.0,-3.6299581063670926e-17
62246.0,3.858281626805156e-17
62247.0,-6.715696821732334e-18
62248.0,-5.60652555528663e-17
62249.0,2.2556077563410615e-17
62250.0,4.137737918314347e-17
62251.0,4.741138652762596e-17
62252.0,4.62720994447651e-17
62253.0,-1.6012912077563568e-17
62254.0,-6.711758209151045e-17
62255.0,-8.101667437337072e-18
62256.0,3.4994550761801315e-17
62257.0,6.795060299337548e-17
62258.0,-4.1056759056042304e-17
62259.0,1.568143202534037e-17
62260.0,-4.8178962382184206e-17
62261.0,3.327412535227656e-17
62262.0,-7.474235947656731e-17
62263.0,3.347058150318821e-17
62264.0,1.748455948009355e-17
62265.0,1.4789429725181467e-17
62266.0,-1.5510005417211262e-17
62267.0,-2.873568711928136e-17
62268.0,9.12412659165305e-18
62269.0,7.490013196240528e-17
62270.0,5.1036731210914724e-17
62271.0,6.14306286185791e-18
62272.0,2.4901783498947227e-17
62273.0,1.1929953950631271e-17
62274.0,-6.362965660301064e-18
62275.0,7.37447956409171e-19
62276.0,-4.775744638301291e-17
62277.0,-1.2079100102754713e-17
62278.0,6.322254492708742e-18
62279.0,-5.176401312530342e-17
62280.0,-1.3298968831153603e-18
62281.0,-1.5120987219934488e-17
62282.0,7.345473053656269e-18
62283.0,-6.729760720141066e-18
62284.0,1.1657201231614604e-17
62285.0,-2.280408874547707e-19
62286.0,-2.6261988177323283e-17
62287.0,-6.91779532958612e-17
62288.0,1.1228055370342714e-17
62289.0,-3.900478484859484e-17
62290.0,4.4012204750930965e-17
62291.0,4.368584274924976e-17
62292.0,-8.758504346111671e-18
62293.0,-3.343238756824305e-17
62294.0,-3.985977489912417e-18
62295.0,-4.474500685088853e-17
62296.0,4.796315415593932e-17
62297.0,4.750244910758796e-17
62298.0,-2.3519318404230112e-17
62299.0,2.977793953098652e-18
62300.0,6.480076629953641e-17
62301.0,8.535494878079412e-18
62302.0,-1.416394375453411e-17
62303.0,-1.2957208623033316e-17
62304.0,1.7288856331711226e-17
62305.0,1.642308614480186e-17
62306.0,-2.609298320994553e-17
62307.0,2.7159907859428526e-17
62308.0,1.5022973614905742e-17
62309.0,-3.1142459081860465e-17
62310.0,-7.544612118075688e-17
62311.0,-5.0596927357157645e-18
62312.0,-2.9017961143586157e-17
62313.0,8.459248228338723e-18
62314.0,1.090776052643081e-17
62315.0,3.99748796554092e-17
62316.0,2.3172054315799344e-17
62317.0,4.270182639914976e-17
62318.0,8.564983567695409e-19
62319.0,3.0369346528985086e-17
62320.0,7.773500384122607e-18
62321.0,2.034569091587179e-17
62322.0,1.481225563061083e-17
62323.0,-1.7902929523065532e-17
62324.0,-2.026000864310132e-17
62325.0,-1.7839353450008286e-17
62326.0,1.135671612451354e-17
62327.0,-8.377350672587382e-18
62328.0,1.1920159035650968e-17
62329.0,2.5126392751301992e-18
62330.0,-4.126357758359432e-17
62331.0,2.242439064261518e-17
62332.0,7.594879968743183e-18
62333.0,-2.0871181625314492e-17
62334.0,4.8961671048168593e-17
62335.0,-5.1049534979706506e-17
62336.0,-1.0517915700769439e-17
62337.0,-2.5183034390439884e-17
62338.0,-5.100145982096276e-17
62339.0,9.148590075354018e-18
62340.0,-1.3947243365447162e-17
62341.0,-2.902157245909433e-17
62342.0,-4.9892536772768675e-18
62343.0,-3.030049014024408e-17
62344.0,6.874879800673563e-18
62345.0,8.4684791549377e-18
62346.0,-3.067588694413381e-17
62347.0,-7.101427893662012e-18
62348.0,2.100073764304212e-17
62349.0,4.194438478224429e-18
62350.0,1.546181491730146e-17
62351.0,1.3577836302081557e-17
62352.0,-4.34548871373408e-17
62353.0,3.5422087854022086e-17
62354.0,-1.916615039810515e-18
62355.0,-1.6349699095756683e-17
62356.0,1.7992847931919825e-18
62357.0,-8.117605199234745e-18
62358.0,2.4070822126665388e-17
62359.0,3.0113598570877634e-17
62360.0,-4.44357123215665e-17
62361.0,5.790754934520706e-17
62362.0,1.1989906298468514e-17
62363.0,2.886847590387218e-17
62364.0,-3.1605229812613006e-17
62365.0,3.2468478159551963e-17
62366.0,-2.876020918332848e-17
62367.0,7.913007261289734e-18
62368.0,1.1433094027356557e-17
62369.0,2.85818783729415e-17
62370.0,-1.0706663871288904e-17
62371.0,-1.2738077998827993e-17
62372.0,-2.3320574410111713e-17
62373.0,-2.3997719238375867e-17
62374.0,-3.3535310701906393e-17
62375.0,5.459332088428496e-17
62376.0,6.67338962917269e-18
62377.0,-4.1618943403731796e-17
62378.0,1.7969109225554535e-17
62379.0,-3.190761220931741e-17
62380.0,3.684051029759824e-17
62381.0,-9.464944463240728e-18
62382.0,1.2574616063184873e-17
62383.0,1.5271411159669194e-17
62384.0,-2.8152777678163408e-18
62385.0,4.0056202111718956e-17
62386.0,-4.3278259033161224e-17
62387.0,2.1117056988593544e-17
62388.0,1.4300855209196673e-18
62389.0,-1.3237760078557188e-17
62390.0,-7.923855965510588e-17
62391.0,1.946137693774562e-17
62392.0,-2.5965386410368583e-17
62393.0,-1.8922020739299885e-17
62394.0,-1.730967572467602e-17
62395.0,1.752042615696711e-17
62396.0,4.1568354973750034e-17
62397.0,3.0174698407812345e-17
62398.0,-5.979952378646183e-17
62399.0,2.179646332782139e-17
62400.0,3.830730726962385e-17
62401.0,3.552688008183876e-17
62402.0,-4.249643429707582e-17
62403.0,2.179790395472938e-17
62404.0,-4.017586222732006e-17
62405.0,-3.9313878921411934e-17
62406.0,-2.2962847293289033e-17
62407.0,-1.6737874346031384e-17
62408.0,1.2391921615982452e-17
62409.0,-3.8709563572893747e-19
62410.0,1.655935293081821e-17
62411.0,4.6749151721286465e-17
62412.0,3.0474419600232076e-17
62413.0,5.053301201835909e-18
62414.0,-4.6131425727929634e-17
62415.0,9.51309347424825e-18
62416.0,-4.1464235250213535e-17
62417.0,-1.1989575805086176e-17
62418.0,-2.4037225195963885e-17
62419.0,5.3748371337300995e-17
62420.0,-2.0763204300848243e-17
62421.0,-1.1022930181538088e-17
62422.0,3.098065689473223e-17
62423.0,3.328820769203142e-17
62424.0,1.802929327558181e-17
62425.0,1.1579107230034649e-17
62426.0,-2.0401104811715145e-17
62427.0,4.8745495524892276e-17
62428.0,2.030253461935471e-17
62429.0,-2.3287168883605076e-17
62430.0,-4.981901252350421e-17
62431.0,1.5939456897769726e-17
62432.0,7.256838422493586e-17
62433.0,2.7138608795004767e-17
62434.0,1.4902860473079292e-17
62435.0,2.7138437902637715e-17
62436.0,4.297259118897228e-18
62437.0,-3.365940921234743e-17
62438.0,3.364284175368629e-17
62439.0,3.8813978754482795e-17
62440.0,-2.3277899246992236e-17
62441.0,3.162896861293012e-17
62442.0,2.467431563206913e-17
62443.0,-1.0863601741725279e-17
62444.0,-9.792111572756825e-18
62445.0,-2.3128768384353063e-17
62446.0,3.330666647550315e-17
62447.0,-4.8788621389765434e-17
62448.0,-2.1370776156566136e-17
62449.0,-3.54179846932162e-17
62450.0,-2.0163892315418818e-17
62451.0,3.886679685117644e-17
62452.0,-2.1281223290953565e-17
62453.0,1.1075691241181256e-17
62454.0,-3.391138527935413e-17
62455.0,1.8426120412100034e-17
62456.0,1.4386318475179302e-17
62457.0,1.732822925065836e-17
62458.0,-1.3264576652054054e-17
62459.0,2.1034867395762507e-17
62460.0,-3.493543895249279e-17
62461.0,-1.844360049457574e-17
62462.0,9.990571390026168e-18
62463.0,-2.376254027704207e-17
62464.0,3.053885984637733e-18
62465.0,-2.6794757179789435e-19
62466.0,7.948666825648314e-17
62467.0,1.2614058815866107e-17
62468.0,-6.582674475736975e-17
62469.0,-1.7530369869574523e-17
62470.0,1.3121104976265256e-17
62471.0,-1.3054831168239189e-17
62472.0,3.262405654987656e-17
62473.0,-3.606000489944881e-18
62474.0,-2.4922270469326523e-17
62475.0,-1.735837231062279e-17
62476.0,-2.184455951516965e-17
62477.0,1.3707732716635283e-17
62478.0,1.8721555306889833e-17
62479.0,4.638601364986496e-17
62480.0,-8.383947740391055e-18
62481.0,1.8060821728580582e-17
62482.0,1.1467454637925758e-17
62483.0,-2.3849353458409077e-17
62484.0,2.9690900290627444e-17
62485.0,-2.0897206906320017e-17
62486.0,-2.1936039138049788e-18
62487.0,1.8942459180075808e-17
62488.0,3.555633261652892e-17
62489.0,7.380797798832052e-18
62490.0,2.4531035866494235e-19
62491.0,3.736224743898852e-19
62492.0,-2.2011675072744386e-17
62493.0,-1.6232542084685318e-18
62494.0,-1.5192300955134386e-17
62495.0,1.4290754881092885e-17
62496.0,2.907866007121256e-17
62497.0,5.698156322477076e-17
62498.0,3.436670835953573e-17
62499.0,-1.2720912513339332e-17
62500.0,2.2301505616468636e-17
62501.0,1.462475589247514e-18
62502.0,2.342209289495507e-17
62503.0,1.887183695360924e-17
62504.0,3.694873032068298e-18
62505.0,-1.7781461295763765e-18
62506.0,3.046770543063926e-17
62507.0,-9.852656159467136e-18
62508.0,-1.0511278554650571e-17
62509.0,-6.241336846086832e-18
62510.0,-2.240136132563162e-17
62511.0,8.041857286918277e-18
62512.0,5.4325993642190454e-17
62513.0,4.696385419977946e-17
62514.0,-2.080843277952894e-17
62515.0,-7.505178039186664e-17
62516.0,9.245043249064804e-20
62517.0,1.6854472862016634e-17
62518.0,4.641299206493582e-18
62519.0,-2.7548168265594494e-17
62520.0,-2.2581028552048752e-17
62521.0,-3.781145158885664e-17
62522.0,6.892631495237658e-18
62523.0,-1.3134654873980441e-17
62524.0,8.34358767780239e-18
62525.0,-5.6511611807294464e-18
62526.0,-2.5365710927056035e-17
62527.0,-6.09480250050946e-18
62528.0,-2.8882097185417844e-17
62529.0,-4.429633620147438e-19
62530.0,-9.920224904762688e-18
62531.0,-1.129511317890198e-17
62532.0,6.40277306318397e-17
62533.0,-2.197040854552499e-17
62534.0,-8.773742383873324e-18
62535.0,-3.1179204106617795e-17
62536.0,-1.630684119374344e-17
62537.0,3.718246446125122e-17
62538.0,-3.3631584232410727e-18
62539.0,-3.343529048628781e-17
62540.0,-4.423365920705918e-17
62541.0,-5.053476616973489e-17
62542.0,-1.8860997318401874e-18
62543.0,2.590689767132969e-19
62544.0,4.25515354775772e-18
62545.0,5.811364924240768e-17
62546.0,4.107610358527742e-17
62547.0,2.2860108818620664e-17
62548.0,1.1570632189217152e-17
62549.0,1.7161811999331312e-17
62550.0,1.7075095532066497e-17
62551.0,2.7188015650592806e-17
62552.0,1.6968590752048834e-17
62553.0,-1.3069846047051754e-17
62554.0,-4.2980656287990496e-17
62555.0,1.5895611906005948e-17
62556.0,1.2328795671317314e-17
62557.0,2.8419423383133312e-18
62558.0,4.680083154132966e-17
62559.0,-2.6629967108161498e-17
62560.0,-4.643749831061469e-17
62561.0,4.83916769715674e-18
62562.0,-3.455468334057235e-17
62563.0,-9.893048597970554e-18
62564.0,5.265143776656423e-18
62565.0,7.023967625479792e-18
62566.0,3.5443368191407154e-19
62567.0,-3.8460692300541357e-17
62568.0,-3.469817665299717e-17
62569.0,-2.4541547846333097e-17
62570.0,1.4524059901889575e-17
62571.0,-3.152971757490877e-17
62572.0,-3.3729394186563053e-18
62573.0,1.2381532531880598e-17
62574.0,-3.277057989205606e-17
62575.0,2.2008099975645666e-17
62576.0,4.965061357704663e-17
62577.0,-2.7210916833880146e-18
62578.0,-1.6839632683415126e-17
62579.0,2.873853544450243e-17
62580.0,3.629143769198224e-17
62581.0,-5.153800522596455e-17
62582.0,1.5498368942350944e-17
62583.0,5.856453710922276e-17
62584.0,2.936505144407271e-18
62585.0,-8.900588805818777e-18
62586.0,-6.3082943875854985e-18
62587.0,-1.767429570051875e-17
62588.0,-2.464009158378566e-18
62589.0,3.961613103479833e-17
62590.0,-9.257481271502397e-18
62591.0,-2.0296246708355413e-17
62592.0,-1.617982932990523e-17
62593.0,3.200766404753964e-17
62594.0,-6.863943001821083e-17
62595.0,1.2879819928099659e-17
62596.0,9.411117836712727e-18
62597.0,6.579202481347796e-18
62598.0,-4.669424630028696e-17
62599.0,-8.214089003086985e-18
62600.0,3.7566126954521364e-17
62601.0,3.032509393174854e-17
62602.0,5.339691754366963e-17
62603.0,-3.775945821287063e-18
62604.0,7.795295855859213e-18
62605.0,6.099283370459563e-17
62606.0,1.4985495790140908e-17
62607.0,5.441507277386265e-17
62608.0,-1.4246022011290764e-17
62609.0,-2.6780272301715073e-17
62610.0,3.389415731690961e-17
62611.0,-1.432408072146467e-17
62612.0,7.903632912678769e-18
62613.0,-6.534033458024655e-17
62614.0,1.289833646065096e-17
62615.0,4.938355661046598e-17
62616.0,8.248471514094427e-17
62617.0,1.309970072320213e-17
62618.0,-8.714650594758518e-18
62619.0,1.9099258120479198e-17
62620.0,6.747410494016487e-18
62621.0,4.3437733077456134e-17
62622.0,1.9248562955218e-17
62623.0,-3.398408058252961e-17
62624.0,2.911578126927394e-17
62625.0,1.6082501487392843e-18
62626.0,-2.7678783952930952e-18
62627.0,-5.821429702450613e-17
62628.0,5.262034274757995e-17
62629.0,-7.886979182916618e-18
62630.0,-1.4412270778902532e-17
62631.0,-2.6009397387912458e-17
62632.0,2.84262694289471e-17
62633.0,-2.916465323919716e-17
62634.0,8.411516553548702e-18
62635.0,1.4587417257344703e-17
62636.0,-2.425133490490331e-17
62637.0,1.8579966383894808e-17
62638.0,-2.7900437361595115e-17
62639.0,-2.729811595588552e-17
62640.0,4.388787483606102e-17
62641.0,1.541194856889297e-17
62642.0,3.275343253312213e-17
62643.0,-2.3263229814576428e-17
62644.0,-5.419916608834861e-17
62645.0,-2.418426309300912e-17
62646.0,-3.0293118800414e-17
62647.0,3.300293846469207e-17
62648.0,2.455696995628235e-17
62649.0,-4.993585805667705e-17
62650.0,4.124017322798595e-17
62651.0,2.618068274586843e-17
62652.0,1.5830798484686067e-17
62653.0,-1.4149215540402962e-17
62654.0,2.106977351355264e-17
62655.0,6.903756341441521e-17
62656.0,2.4977018678016888e-17
62657.0,3.3350803253147335e-17
62658.0,-1.3597376921572004e-17
62659.0,5.951402598559659e-18
62660.0,1.2110910890189682e-17
62661.0,1.9331970775024458e-17
62662.0,7.324005488262667e-18
62663.0,5.2192927056851803e-17
62664.0,-2.325816214362328e-17
62665.0,4.832136750983006e-18
62666.0,-6.8634801009230634e-18
62667.0,2.3347467679506346e-17
62668.0,-3.5258329121187366e-17
62669.0,1.2093943172173047e-17
62670.0,5.764110403101612e-19
62671.0,5.667824595627637e-17
62672.0,-1.2164620610717693e-17
62673.0,-2.000931207403552e-17
62674.0,-2.831468932064952e-17
62675.0,2.8220187832453765e-17
62676.0,7.036524668607078e-18
62677.0,-4.5937070071412944e-17
62678.0,-1.896794407368063e-17
62679.0,5.0972910159547937e-17
62680.0,-1.4149078083828714e-17
62681.0,2.6676174884335126e-17
62682.0,-2.807147414417154e-17
62683.0,4.036772931165958e-17
62684.0,-9.561329665907712e-18
62685.0,-1.9671045692041397e-17
62686.0,5.7623859343166e-17
62687.0,-4.099999443867555e-17
62688.0,3.0575583895644877e-17
62689.0,3.168294751382376e-17
62690.0,-3.9441954949850755e-17
62691.0,-4.6660966827822175e-18
62692.0,-2.1442705623592114e-17
62693.0,-3.996099485732851e-17
62694.0,-1.7823986743457903e-17
62695.0,6.455125347045569e-17
62696.0,1.0692714594090109e-17
62697.0,-6.4360318652146865e-18
62698.0,1.0688821664207803e-17
62699.0,-8.611242626320107e-18
62700.0,2.9243739541542114e-17
62701.0,7.20542012893697e-18
62702.0,2.1902305991743068e-17
62703.0,4.213196849635533e-17
62704.0,-3.692465689719987e-17
62705.0,-8.483175960771982e-18
62706.0,3.2704419990189265e-18
62707.0,1.132941265575259e-17
62708.0,-5.470054695869246e-18
62709.0,8.405106143698265e-17
62710.0,9.516295643225664e-18
62711.0,1.0227188876224958e-17
62712.0,-2.3726757710631575e-17
62713.0,-1.1564858881385664e-17
62714.0,2.202843627131541e-18
62715.0,6.6774067175644845e-18
62716.0,1.3970808055041296e-17
62717.0,-2.388528265190184e-18
62718.0,6.857675208104815e-17
62719.0,-4.732371231982117e-17
62720.0,-8.968655108901656e-20
62721.0,1.393300076967908e-17
62722.0,-4.831848007818168e-17
62723.0,-1.2894791069064407e-17
62724.0,-1.5629730422535736e-17
62725.0,-1.973081683775258e-18
62726.0,-1.0239979585589742e-17
62727.0,3.662565194433254e-17
62728.0,-4.318450678051128e-17
62729.0,7.700419309485944e-17
62730.0,3.716815273651891e-17
62731.0,-1.6939328560499915e-17
62732.0,2.4855170004463445e-17
62733.0,1.5610170754508004e-18
62734.0,-6.325379957277472e-19
62735.0,2.7250712622922383e-17
62736.0,-3.2266918497187624e-17
62737.0,-8.269217610339208e-18
62738.0,-7.601979948227984e-18
62739.0,1.2149917180905082e-17
62740.0,-3.0994169877861437e-17
62741.0,2.655855840184343e-17
62742.0,-4.74311376585145e-17
62743.0,3.8669493002666884e-17
62744.0,5.700417631441862e-17
62745.0,7.481353942610897e-17
62746.0,9.154619086115026e-18
62747.0,-3.2887221089379443e-17
62748.0,2.858417547433618e-17
62749.0,-3.727601200330957e-17
62750.0,1.7361137312267287e-17
62751.0,2.081468569689438e-17
62752.0,4.909482545974798e-17
62753.0,8.952216723478418e-18
62754.0,6.369383503089741e-17
62755.0,2.3211457963872283e-18
62756.0,5.290308532875908e-18
62757.0,-1.1639768754891056e-17
62758.0,-3.6305139676514494e-17
62759.0,-4.659771726671337e-18
62760.0,-3.691051502953188e-17
62761.0,1.655581991476231e-17
62762.0,-6.751951868639169e-18
62763.0,1.5766587588950036e-17
62764.0,-8.771995322885237e-18
62765.0,1.0826306339545637e-18
62766.0,-1.2347941443242898e-17
62767.0,3.31144763391271e-17
62768.0,5.270519322681205e-17
62769.0,-1.5024803136918705e-17
62770.0,2.2262856773555175e-17
62771.0,-9.187429385817029e-18
62772.0,1.0798796191594711e-18
62773.0,5.045854745038349e-17
62774.0,-1.824891555259146e-19
62775.0,-1.3719658867197851e-17
62776.0,-1.728820986737375e-17
62777.0,4.1548213688661547e-17
62778.0,-2.6047754212942292e-17
62779.0,-3.063898118224835e-17
62780.0,2.5626307486348653e-17
62781.0,2.9840006955553324e-17
62782.0,-3.134118348183303e-17
62783.0,-3.8150794686854403e-17
62784.0,-1.0280625081647416e-17
